RIB,Amount,Expiration_date,Verification_code,Card_type,Account_type,Id_client
4245130147,8738.66 dhs,7/2026,203,Mastercard,Courant,142025
6396498413,5392.1 dhs,9/2028,743,American Express,Epargne,765666
6410785811,9538.53 dhs,4/2027,297,American Express,Epargne,900935
0239321376,9222.41 dhs,1/2028,935,Visa,CourantEpargne,520952
4573067844,4365.7 dhs,10/2030,443,Visa,Epargne,531441
8460689927,283.99 dhs,9/2023,159,Visa,CourantEpargne,112582
5054870885,6647.87 dhs,7/2027,347,Visa,Courant,983220
1324309921,2892.78 dhs,5/2028,947,Visa,Epargne,356164
2037903843,5592.6 dhs,4/2030,451,Mastercard,CourantEpargne,975092
8555520737,7487.52 dhs,12/2023,537,Visa,CourantEpargne,396413
0697396256,8723.4 dhs,9/2023,376,American Express,CourantEpargne,786721
3662394906,5588.46 dhs,1/2024,063,American Express,CourantEpargne,635064
1357095138,2645.38 dhs,6/2023,034,Mastercard,CourantEpargne,344230
9527345845,7824.18 dhs,3/2029,007,American Express,Epargne,464009
1368616882,6902.4 dhs,9/2024,989,Mastercard,Courant,705105
3396526014,9699.41 dhs,4/2023,446,American Express,Courant,865797
0163641922,885.6 dhs,2/2030,580,Mastercard,Epargne,851476
9667115758,4774.68 dhs,9/2028,117,American Express,Epargne,223769
4409686197,5691.43 dhs,7/2025,731,American Express,Epargne,664186
6784446662,694.75 dhs,11/2027,744,Mastercard,Epargne,366088
7209886210,3390.69 dhs,3/2024,965,American Express,Epargne,976503
5388341596,1890.09 dhs,11/2026,438,Mastercard,Epargne,621359
1150637669,896.97 dhs,6/2026,125,Mastercard,Epargne,399172
0060862279,5292.89 dhs,6/2026,874,Visa,Courant,213865
7984483539,243.6 dhs,12/2030,677,Visa,Courant,970698
4033344185,8333.98 dhs,1/2028,134,Visa,Courant,661713
0793131420,9431.37 dhs,10/2024,520,Mastercard,Epargne,885739
3178675396,7823.02 dhs,8/2026,222,American Express,CourantEpargne,162914
8222865708,5348.36 dhs,9/2023,605,American Express,Courant,662028
9280543628,2239.32 dhs,7/2024,843,American Express,CourantEpargne,45083
7940813852,6234.76 dhs,10/2029,561,Mastercard,Epargne,725011
2088024252,1717.9 dhs,8/2027,697,Visa,Courant,950340
9514507098,175.63 dhs,1/2026,727,American Express,Epargne,782232
3051834976,5143.03 dhs,8/2027,088,American Express,Courant,498580
3884011206,6540.27 dhs,12/2030,600,Mastercard,Courant,376313
0189972743,1783.17 dhs,5/2023,014,Mastercard,Courant,152623
6939337711,3386.65 dhs,9/2028,088,Visa,CourantEpargne,170320
0065869077,1208.69 dhs,8/2027,534,American Express,Epargne,139454
4171750964,9365.01 dhs,10/2030,977,American Express,Courant,595902
6619377141,5074.72 dhs,12/2025,862,American Express,CourantEpargne,574610
6884127973,7245.21 dhs,9/2028,153,Visa,Epargne,596348
6800490360,8178.63 dhs,1/2028,656,Mastercard,Epargne,851234
1589726460,8863.2 dhs,1/2026,563,American Express,CourantEpargne,938005
1966166440,689.97 dhs,12/2027,557,Mastercard,CourantEpargne,110375
1845172076,2191.17 dhs,6/2025,372,Visa,CourantEpargne,95775
5820195630,6699.28 dhs,4/2029,164,American Express,Courant,123971
2501789336,4945.72 dhs,8/2028,368,American Express,CourantEpargne,133790
3175099763,5533.4 dhs,12/2025,095,Mastercard,Courant,671304
5679087362,6592.39 dhs,4/2028,757,Visa,Courant,882204
3350884879,213.9 dhs,12/2027,711,Visa,Courant,984505
4230789263,2694.05 dhs,7/2028,949,American Express,CourantEpargne,577792
8965800522,5490.29 dhs,2/2027,265,American Express,Courant,63989
4458949291,5943.88 dhs,6/2023,685,American Express,Epargne,976206
2599193524,1893.38 dhs,3/2025,919,Mastercard,CourantEpargne,342600
3785620901,9980.83 dhs,4/2023,436,Visa,Epargne,783812
5037403868,4513.72 dhs,12/2023,912,Visa,Epargne,444814
1801872188,6041.35 dhs,10/2028,268,Mastercard,Courant,322175
6986381737,4621.42 dhs,1/2028,898,Visa,CourantEpargne,208193
3541618607,9166.59 dhs,5/2027,706,American Express,Courant,903142
0798873088,9142.59 dhs,3/2025,517,American Express,Epargne,793764
6685254693,6201.44 dhs,1/2026,630,Visa,Courant,996143
0276215055,105.49 dhs,3/2024,008,Mastercard,CourantEpargne,750836
5381025882,7687.13 dhs,1/2028,262,Mastercard,CourantEpargne,782222
1895076196,815.17 dhs,11/2023,183,American Express,Courant,969099
7843780434,9361.01 dhs,2/2030,573,Visa,Courant,176110
5798232123,6003.81 dhs,8/2030,273,American Express,Epargne,811208
5485914438,2068.01 dhs,5/2024,172,Visa,Courant,198218
5153153184,9049.38 dhs,8/2026,267,Visa,CourantEpargne,233197
1566684204,1681.19 dhs,10/2023,334,Visa,Epargne,239389
3954999147,8997.61 dhs,11/2029,477,American Express,Epargne,879936
0990484557,909.71 dhs,4/2025,939,Mastercard,CourantEpargne,727655
6394282268,7930.73 dhs,6/2026,026,Mastercard,Courant,400040
7010086066,6712.13 dhs,2/2028,388,American Express,CourantEpargne,141244
3304084507,8698.45 dhs,2/2028,624,American Express,Epargne,812486
8519978066,4738.69 dhs,10/2026,843,American Express,Courant,974863
6076152909,7678.65 dhs,10/2023,755,Mastercard,Epargne,973
0121282636,9454.79 dhs,8/2028,007,American Express,CourantEpargne,761514
1248147474,2548.95 dhs,10/2029,464,Visa,Courant,28048
3458761405,2260.87 dhs,12/2027,132,Visa,Epargne,838268
2891542240,4017.92 dhs,1/2027,309,American Express,Epargne,887511
6109348513,9081.67 dhs,4/2026,341,American Express,CourantEpargne,147099
2962513659,3169.86 dhs,4/2025,941,Visa,Courant,544338
6220036456,2309.61 dhs,7/2023,627,American Express,Courant,672204
2701422038,8844.56 dhs,12/2029,961,American Express,Courant,904006
8660195955,1461.11 dhs,2/2024,501,Mastercard,Courant,473112
7982387992,1185.89 dhs,6/2026,301,American Express,Epargne,44079
2122647051,7768.65 dhs,5/2029,949,Visa,Courant,539777
6470050074,4327.99 dhs,4/2030,245,Mastercard,Epargne,274523
8683736492,8674.34 dhs,7/2025,497,Visa,CourantEpargne,691017
5821738426,8583.35 dhs,5/2028,316,American Express,Epargne,859141
5143940531,839.68 dhs,10/2027,682,Visa,Epargne,987918
0608220874,5736.0 dhs,8/2024,410,American Express,CourantEpargne,594970
1112285602,2417.82 dhs,4/2027,503,American Express,Courant,455379
1227589769,28.63 dhs,6/2024,012,American Express,Epargne,461579
8227544987,8098.93 dhs,4/2025,366,Mastercard,Epargne,991196
3607711298,5620.65 dhs,5/2023,510,Mastercard,Courant,77672
8696781171,9477.04 dhs,8/2023,822,Visa,CourantEpargne,725022
5500629847,5102.89 dhs,2/2026,942,Mastercard,Epargne,622114
4366850440,260.75 dhs,3/2024,800,Mastercard,Epargne,306149
6622114085,9348.71 dhs,6/2026,008,Visa,Courant,534849
9940010787,239.09 dhs,6/2030,469,Visa,CourantEpargne,871494
0782576075,4029.04 dhs,6/2023,873,Visa,CourantEpargne,777373
9195429582,118.81 dhs,10/2026,201,American Express,Epargne,277107
0468863428,4296.44 dhs,6/2028,762,Mastercard,Epargne,250086
6721419719,2045.34 dhs,9/2030,792,Mastercard,Courant,557928
4172643407,9575.37 dhs,10/2027,452,American Express,CourantEpargne,798318
7419849229,8810.42 dhs,10/2029,747,American Express,CourantEpargne,480970
0495322378,4690.09 dhs,8/2023,377,Visa,Epargne,643267
7841808571,4319.16 dhs,3/2028,599,American Express,Epargne,965958
5794853060,5810.56 dhs,11/2023,302,Mastercard,Epargne,266293
1609851923,982.24 dhs,1/2030,432,Mastercard,Courant,448801
7248248472,5650.82 dhs,1/2025,982,American Express,Epargne,371996
1721186726,4359.53 dhs,8/2025,097,Mastercard,Epargne,210009
6767499455,3301.84 dhs,12/2027,113,Mastercard,Courant,512773
1418535062,4839.86 dhs,9/2029,569,Mastercard,Courant,256547
9922249059,977.19 dhs,12/2024,336,American Express,Epargne,959496
9594918817,7881.45 dhs,3/2027,683,American Express,CourantEpargne,220484
5808441937,6641.44 dhs,4/2025,332,American Express,Courant,162759
1382157589,571.9 dhs,1/2023,153,American Express,Epargne,66901
4002849209,4598.1 dhs,2/2026,467,American Express,Epargne,880074
4415240914,4051.41 dhs,6/2030,921,American Express,Epargne,895804
8199678386,5082.97 dhs,4/2023,209,Mastercard,Epargne,531489
2514096130,8550.42 dhs,5/2026,118,American Express,Courant,318580
7100195199,8310.36 dhs,9/2028,196,Mastercard,Courant,592589
4498947077,3268.92 dhs,3/2030,597,Visa,Courant,170570
8602011465,5822.95 dhs,7/2026,293,Visa,Courant,82649
4875668991,2022.43 dhs,1/2030,571,American Express,Courant,559259
5177600237,4764.05 dhs,5/2029,688,American Express,Epargne,113926
6465592144,700.03 dhs,8/2028,186,Visa,Courant,680311
4954046929,8735.9 dhs,11/2025,747,American Express,Epargne,855914
5997094135,9093.1 dhs,6/2023,783,Mastercard,CourantEpargne,503797
1610690361,5544.4 dhs,10/2027,485,American Express,Epargne,237330
6068508596,3165.42 dhs,5/2028,548,Mastercard,Epargne,836274
0733469956,6915.08 dhs,8/2024,478,American Express,Epargne,438136
8542479936,6359.57 dhs,4/2026,293,Visa,Epargne,779224
1305372184,7063.43 dhs,3/2026,134,Visa,Courant,372084
8416500401,7496.77 dhs,4/2025,754,Mastercard,CourantEpargne,689168
9310544129,5570.35 dhs,7/2027,206,Mastercard,CourantEpargne,36896
0572593450,7029.84 dhs,12/2025,939,Visa,Epargne,272747
1520890576,1720.11 dhs,1/2025,774,Visa,Epargne,158231
2702816676,3030.18 dhs,9/2029,357,Visa,CourantEpargne,305078
9370769830,9688.96 dhs,10/2025,084,American Express,Courant,511779
5405314767,8948.43 dhs,12/2027,700,American Express,Courant,676889
9055681325,4682.91 dhs,6/2023,021,Mastercard,Epargne,403112
4642711488,6343.43 dhs,2/2027,652,Mastercard,Courant,892769
2178044950,3843.93 dhs,2/2025,788,Visa,Courant,124894
4253101686,9328.21 dhs,8/2027,169,Mastercard,CourantEpargne,588191
7895520865,1847.23 dhs,12/2026,281,Visa,CourantEpargne,454295
8603676457,3520.02 dhs,3/2028,050,Mastercard,Courant,481940
0494289827,5761.24 dhs,8/2024,142,American Express,Courant,649169
6009510484,4846.48 dhs,2/2028,372,Visa,Courant,423779
5748959234,5136.02 dhs,4/2028,292,American Express,CourantEpargne,474714
1519083371,6439.07 dhs,5/2027,776,Visa,Courant,694555
6886172392,9129.65 dhs,7/2029,706,American Express,CourantEpargne,63988
7067155165,5279.98 dhs,3/2024,636,Visa,Epargne,918670
8377438450,1970.44 dhs,10/2028,126,Visa,Courant,337604
3698631966,8516.72 dhs,5/2027,247,American Express,CourantEpargne,204927
4358096652,1206.83 dhs,2/2026,680,Mastercard,Epargne,282648
8285464613,7664.45 dhs,3/2030,405,Mastercard,CourantEpargne,829746
2302188349,6490.81 dhs,11/2026,090,Visa,CourantEpargne,481577
9898568991,1686.74 dhs,6/2030,836,Mastercard,Epargne,399405
9509990570,7766.21 dhs,9/2025,183,American Express,Epargne,226221
8539963844,6655.38 dhs,3/2028,682,Mastercard,Courant,907498
4550292598,5803.84 dhs,10/2029,663,Visa,CourantEpargne,296683
3214492618,2343.95 dhs,12/2023,557,Visa,Courant,517821
2678649892,1099.45 dhs,11/2027,386,Visa,Courant,718068
8443241169,6089.18 dhs,12/2030,401,Mastercard,Epargne,649904
8020928494,3661.28 dhs,4/2029,710,American Express,Epargne,111299
4031562379,1810.5 dhs,9/2027,706,Visa,Epargne,214740
9612089383,3329.65 dhs,11/2023,373,Visa,Epargne,505453
9787699564,5091.11 dhs,9/2024,462,Mastercard,Courant,777495
0018844754,8279.19 dhs,6/2023,889,Visa,Epargne,659828
6092251872,9742.76 dhs,1/2024,165,Visa,Courant,77537
6630856717,7481.04 dhs,2/2029,609,American Express,CourantEpargne,532470
1676685803,6289.34 dhs,4/2029,712,Visa,Courant,55529
6306205591,2519.39 dhs,2/2023,122,Mastercard,Courant,655295
9081260170,4558.72 dhs,8/2025,857,American Express,CourantEpargne,262061
5427973667,3682.44 dhs,6/2024,123,Visa,CourantEpargne,3549
3106530131,6883.15 dhs,5/2027,180,American Express,Courant,717739
8574976528,9756.79 dhs,4/2029,835,Mastercard,CourantEpargne,171140
6330673924,6403.82 dhs,5/2024,807,Mastercard,Epargne,387101
3819457848,1182.6 dhs,5/2025,121,Visa,CourantEpargne,781176
1682972596,2807.09 dhs,12/2029,727,American Express,CourantEpargne,349368
1659151730,177.74 dhs,9/2026,100,American Express,CourantEpargne,639611
9006490182,4231.51 dhs,12/2023,881,Visa,CourantEpargne,77443
4937494284,5539.79 dhs,9/2025,983,American Express,CourantEpargne,860532
1968468343,1319.9 dhs,8/2025,695,Visa,Courant,376014
8863519884,3860.58 dhs,6/2027,121,Visa,Courant,685633
2790147870,1090.79 dhs,12/2030,945,American Express,CourantEpargne,240035
7302790112,8210.13 dhs,6/2027,587,American Express,CourantEpargne,237299
6753569776,6557.23 dhs,12/2030,509,Visa,Epargne,262276
2878884703,9238.62 dhs,5/2023,878,Visa,CourantEpargne,950258
8313262441,2132.96 dhs,6/2029,777,American Express,CourantEpargne,501623
1362404411,68.94 dhs,2/2029,531,Visa,Epargne,803900
0448422811,912.94 dhs,9/2024,981,American Express,Courant,315827
5647245100,6986.91 dhs,6/2025,163,Visa,Epargne,302026
2588798494,129.73 dhs,11/2025,472,Visa,Courant,953774
6067878911,7977.65 dhs,2/2028,744,American Express,Epargne,791335
3196935027,8634.88 dhs,5/2026,310,Visa,Epargne,61287
5696063051,8787.72 dhs,2/2023,046,Mastercard,Courant,702919
3320129354,4341.23 dhs,9/2028,744,Mastercard,Epargne,295537
0887944660,5331.89 dhs,12/2024,160,American Express,CourantEpargne,995447
3373625688,4356.21 dhs,10/2028,188,Mastercard,CourantEpargne,619528
4670046887,8326.97 dhs,3/2026,950,American Express,Epargne,933713
3470810469,4680.24 dhs,1/2030,300,Mastercard,CourantEpargne,591086
8457458311,6918.96 dhs,8/2030,592,Visa,CourantEpargne,111111
7063495457,8906.45 dhs,2/2029,430,American Express,Epargne,792594
0371672554,6779.03 dhs,1/2024,941,Visa,Epargne,594268
1898922760,5976.99 dhs,11/2030,647,Mastercard,Courant,231323
5099573707,6196.96 dhs,8/2025,607,American Express,Epargne,534783
6971530352,5037.67 dhs,1/2029,815,Visa,CourantEpargne,472861
1692716054,3223.72 dhs,9/2023,058,American Express,Courant,792594
9089185248,1231.57 dhs,4/2026,118,Visa,Epargne,295150
3689776186,2810.94 dhs,6/2027,337,American Express,Epargne,725896
9232323608,2039.91 dhs,8/2029,302,American Express,CourantEpargne,198218
9890338259,6896.52 dhs,1/2027,353,Mastercard,CourantEpargne,21463
1473197112,4797.01 dhs,6/2028,758,Mastercard,Epargne,319393
2446734150,4106.97 dhs,9/2023,526,American Express,CourantEpargne,445180
7795679572,9082.86 dhs,5/2026,101,Mastercard,Epargne,300539
8298813635,8902.36 dhs,3/2028,129,Mastercard,Courant,146195
3490372741,5847.96 dhs,6/2029,563,Visa,Courant,504362
3859038753,5062.45 dhs,6/2028,566,American Express,Epargne,946968
6363310260,7630.18 dhs,3/2027,019,American Express,Courant,73795
4171337387,2679.76 dhs,1/2027,206,Visa,Epargne,709929
5889993346,5556.73 dhs,9/2029,722,American Express,Courant,978375
6055920501,9238.63 dhs,8/2024,465,Mastercard,Courant,493357
4250481613,3989.91 dhs,7/2029,452,Visa,Courant,817017
7144272424,4264.79 dhs,4/2029,173,American Express,CourantEpargne,821090
0074395198,7847.8 dhs,12/2027,142,Mastercard,Epargne,29705
5194263698,646.7 dhs,3/2029,165,American Express,CourantEpargne,243661
2511558033,5436.87 dhs,3/2023,136,Mastercard,Courant,504661
4316400893,3619.38 dhs,10/2026,006,American Express,Epargne,657431
4320990820,849.93 dhs,4/2027,731,Mastercard,Courant,959087
3421788080,5709.82 dhs,2/2025,048,Visa,CourantEpargne,65246
1279411310,3570.16 dhs,7/2028,101,Mastercard,Courant,711727
4249500665,4039.21 dhs,4/2026,976,Mastercard,Courant,140674
7239207273,1273.84 dhs,4/2027,147,Mastercard,Epargne,152623
5110817216,9276.58 dhs,1/2024,556,Mastercard,Epargne,381845
6027612984,5729.11 dhs,1/2025,954,Mastercard,Epargne,296683
6266459889,5666.71 dhs,9/2024,751,American Express,Epargne,39150
9272429392,5022.77 dhs,5/2030,934,Mastercard,Epargne,364504
1210760824,7680.93 dhs,10/2028,747,American Express,CourantEpargne,421390
4606132149,8680.82 dhs,2/2030,689,American Express,Courant,688549
8974355713,9799.41 dhs,8/2030,842,American Express,Epargne,87680
0340945616,5172.66 dhs,3/2024,365,American Express,CourantEpargne,998308
5266497318,1257.6 dhs,11/2024,865,Mastercard,CourantEpargne,208677
3633303904,1209.1 dhs,12/2027,219,Visa,Courant,221493
5025181256,3052.34 dhs,6/2029,998,Visa,CourantEpargne,177758
8450319133,7540.55 dhs,5/2029,164,Mastercard,Epargne,581913
2643024675,8755.18 dhs,7/2028,356,American Express,CourantEpargne,405297
9532660002,2879.97 dhs,7/2023,729,Mastercard,Epargne,144205
4381725120,1463.24 dhs,3/2028,912,American Express,CourantEpargne,938705
9946213872,9775.66 dhs,11/2027,999,American Express,Courant,706538
0816579668,2937.48 dhs,11/2026,668,Visa,Epargne,689268
0128537346,6121.45 dhs,4/2026,971,Mastercard,Courant,581104
9781343493,1595.15 dhs,1/2027,057,Mastercard,Epargne,473474
1823568054,1505.71 dhs,2/2030,387,Visa,Courant,995343
4795390727,7732.71 dhs,2/2027,801,American Express,Epargne,259386
3590497591,6869.43 dhs,3/2023,292,American Express,Epargne,332958
3907273431,2737.36 dhs,8/2025,170,Visa,Epargne,142025
0863773949,8089.85 dhs,10/2023,745,American Express,Courant,916720
5737444648,8995.03 dhs,7/2029,236,Visa,Epargne,585441
9745529698,9120.29 dhs,5/2025,115,Visa,Courant,974409
0235497540,995.61 dhs,3/2030,460,Visa,Epargne,73976
5820841472,5804.77 dhs,12/2028,857,Visa,Epargne,3862
3918283200,3521.7 dhs,4/2027,706,American Express,Epargne,740040
0844483763,9877.93 dhs,9/2027,889,Mastercard,Epargne,600032
9363005683,8598.64 dhs,12/2030,949,American Express,Courant,776453
7004568513,2336.04 dhs,12/2027,795,Visa,Courant,895804
8892334911,3086.87 dhs,5/2023,612,Visa,Epargne,213096
8462323242,5050.38 dhs,10/2030,569,American Express,Epargne,602872
6188716840,4321.67 dhs,11/2024,679,Mastercard,CourantEpargne,860051
9963533964,8315.23 dhs,10/2029,353,American Express,CourantEpargne,670452
7665793149,4198.23 dhs,12/2025,636,American Express,Courant,997159
6369475797,1388.38 dhs,7/2023,993,Visa,Courant,241360
1179284123,304.37 dhs,3/2026,264,Mastercard,Courant,597275
8926527934,8144.28 dhs,7/2029,705,American Express,Epargne,82831
5946562211,4567.68 dhs,3/2024,045,Visa,Courant,363403
6996985996,8020.16 dhs,10/2025,242,American Express,Epargne,285579
9399551092,8491.51 dhs,3/2024,177,Mastercard,Epargne,835829
1260253055,9469.28 dhs,12/2028,034,Visa,Courant,529279
6608613902,4408.39 dhs,8/2027,269,Visa,Epargne,117741
3446350443,565.98 dhs,2/2029,456,Mastercard,Epargne,474439
1459386467,8046.11 dhs,11/2025,581,American Express,Courant,465237
1017667675,4603.39 dhs,1/2026,224,American Express,CourantEpargne,933124
1876504005,9430.2 dhs,11/2029,909,American Express,Courant,501880
2749681483,2245.18 dhs,10/2027,760,American Express,Epargne,496868
6142206096,1632.23 dhs,3/2025,182,Mastercard,Epargne,416644
2888897464,9623.87 dhs,7/2027,573,Mastercard,Courant,672431
2565682986,2281.53 dhs,12/2026,521,Visa,Epargne,659333
0315506829,6265.23 dhs,5/2029,400,Mastercard,CourantEpargne,935471
6491718281,1828.36 dhs,8/2023,473,American Express,CourantEpargne,734961
9868554182,732.51 dhs,1/2029,102,Mastercard,Epargne,597722
0212860599,9156.93 dhs,12/2028,959,American Express,Epargne,797979
0237963291,9606.47 dhs,1/2028,411,Visa,Epargne,569821
8021070821,7653.41 dhs,11/2024,471,Visa,Epargne,334336
5397372719,3158.55 dhs,6/2028,206,Mastercard,Epargne,332775
1981983066,6887.06 dhs,2/2026,813,Visa,CourantEpargne,246383
5040354752,5799.03 dhs,7/2029,291,Visa,Epargne,256547
1027958536,1349.17 dhs,6/2030,560,Visa,CourantEpargne,601894
1987625044,6995.87 dhs,10/2023,813,Visa,CourantEpargne,415629
5776231767,3804.1 dhs,2/2023,338,Visa,Epargne,587056
3901945450,3100.35 dhs,2/2027,961,American Express,Epargne,186407
8751791735,6432.25 dhs,8/2023,345,Mastercard,Courant,856200
3690318960,9300.64 dhs,9/2023,950,American Express,Courant,797542
5117516413,2693.22 dhs,1/2025,707,Mastercard,Courant,60425
8472074106,5731.25 dhs,3/2029,896,American Express,CourantEpargne,967482
7091612016,3076.96 dhs,2/2023,669,Mastercard,Epargne,730133
8197375293,3444.32 dhs,12/2023,694,American Express,CourantEpargne,210933
3829966183,4090.89 dhs,11/2026,398,Mastercard,CourantEpargne,526798
2604802768,5006.75 dhs,8/2023,753,Mastercard,Courant,838268
0486348166,8082.49 dhs,5/2024,193,Mastercard,Courant,990977
9737236791,8912.26 dhs,3/2029,632,American Express,CourantEpargne,491491
0808547660,3725.24 dhs,2/2023,518,Visa,CourantEpargne,635148
8196353784,4141.27 dhs,1/2028,128,Mastercard,Courant,702919
4860255992,337.37 dhs,8/2029,576,Visa,Epargne,493357
5453963737,7722.58 dhs,6/2025,446,American Express,CourantEpargne,70569
